60,tb_mngr_sett,cnn_failr_thrs_val,tb_mngr_sett,cnn_failr_thrs_val,연결 실패 임계값,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
61,tb_mngr_sett,cnn_warn_thrs_val,tb_mngr_sett,cnn_warn_thrs_val,연결 경고 임계값,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
62,tb_mngr_sett,cnn_failr_icon_id,tb_mngr_sett,cnn_failr_icon_id,연결 실패 아이콘 id,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
63,tb_mngr_sett,cnn_failr_wrd_colr,tb_mngr_sett,cnn_failr_wrd_colr,연결 실패 글자색,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
64,tb_mngr_sett,cnn_warn_icon_id,tb_mngr_sett,cnn_warn_icon_id,연결 경고 아이콘 id,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
65,tb_mngr_sett,cnn_warn_wrd_colr,tb_mngr_sett,cnn_warn_wrd_colr,연결 경고 글자색,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
66,tb_mngr_sett,cnn_sucs_icon_id,tb_mngr_sett,cnn_sucs_icon_id,연결 성공 아이콘 id,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
67,tb_mngr_sett,cnn_sucs_wrd_colr,tb_mngr_sett,cnn_sucs_wrd_colr,연결 성공 글자색,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
68,tb_mngr_sett,dly_sucs_rt_thrs_val,tb_mngr_sett,dly_sucs_rt_thrs_val,일별 성공률 임계값,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
69,tb_mngr_sett,dd7_sucs_rt_thrs_val,tb_mngr_sett,dd7_sucs_rt_thrs_val,주별 성공률 임계값,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
70,tb_mngr_sett,mthl_sucs_rt_thrs_val,tb_mngr_sett,mthl_sucs_rt_thrs_val,월별 성공률 임계값,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
71,tb_mngr_sett,mc6_sucs_rt_thrs_val,tb_mngr_sett,mc6_sucs_rt_thrs_val,6개월 성공률 임계값,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
72,tb_mngr_sett,yy1_sucs_rt_thrs_val,tb_mngr_sett,yy1_sucs_rt_thrs_val,연간 성공률 임계값,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
